date,grid_id,crash_count,x_coord,y_coord,temperature,rainfall,snow,ice,day_of_year,day_of_week,month,is_weekend
2022-01-06,4,1,1,1,4.735240863233402,9.254890151897406,0.0,0,6,3,1,0
2022-01-06,5,1,2,1,4.735240863233402,9.254890151897406,0.0,0,6,3,1,0
2022-01-06,6,1,0,2,4.735240863233402,9.254890151897406,0.0,0,6,3,1,0
2022-01-06,7,2,1,2,4.735240863233402,9.254890151897406,0.0,0,6,3,1,0
2022-01-06,8,3,2,2,4.735240863233402,9.254890151897406,0.0,0,6,3,1,0
2022-01-07,0,8,0,0,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,1,5,1,0,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,2,3,2,0,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,3,1,0,1,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,4,2,1,1,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,5,0,2,1,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,6,1,0,2,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,7,2,1,2,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-07,8,1,2,2,10.22707328357064,4.425165851849849,0.0,0,7,4,1,0
2022-01-08,0,3,0,0,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,1,5,1,0,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,2,2,2,0,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,3,5,0,1,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,4,0,1,1,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,5,2,2,1,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,6,1,0,2,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,7,1,1,2,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-08,8,3,2,2,7.846340313187301,3.839191396329846,0.0,0,8,5,1,1
2022-01-09,0,1,0,0,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,1,1,1,0,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,2,2,2,0,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,3,0,0,1,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,4,2,1,1,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,5,2,2,1,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,6,1,0,2,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,7,3,1,2,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-09,8,1,2,2,4.19301626277619,1.738614142490284,0.0,0,9,6,1,1
2022-01-10,0,1,0,0,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,1,3,1,0,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,2,4,2,0,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,3,4,0,1,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,4,3,1,1,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,5,3,2,1,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,6,3,0,2,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,7,2,1,2,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-10,8,2,2,2,7.289307842528642,1.3952012419833104,0.0,0,10,0,1,0
2022-01-11,0,8,0,0,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,1,5,1,0,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,2,2,2,0,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,3,6,0,1,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,4,7,1,1,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,5,2,2,1,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,6,2,0,2,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,7,4,1,2,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-11,8,6,2,2,4.334330085770646,6.861047301634882,0.0,0,11,1,1,0
2022-01-12,0,5,0,0,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,1,2,1,0,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,2,2,2,0,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,3,3,0,1,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,4,3,1,1,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,5,5,2,1,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,6,2,0,2,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,7,2,1,2,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-12,8,2,2,2,4.393097862122883,0.0,0.0,0,12,2,1,0
2022-01-13,0,3,0,0,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,1,6,1,0,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,2,1,2,0,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,3,3,0,1,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,4,2,1,1,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,5,0,2,1,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,6,3,0,2,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,7,0,1,2,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-13,8,0,2,2,6.584606932844766,0.0,0.0,0,13,3,1,0
2022-01-14,0,5,0,0,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,1,5,1,0,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,2,3,2,0,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,3,5,0,1,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,4,3,1,1,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,5,1,2,1,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,6,1,0,2,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,7,0,1,2,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-14,8,0,2,2,0.19002113800024745,2.0570044486263535,0.0,0,14,4,1,0
2022-01-15,0,4,0,0,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,1,3,1,0,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,2,1,2,0,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,3,1,0,1,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,4,2,1,1,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,5,0,2,1,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,6,2,0,2,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,7,0,1,2,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-15,8,1,2,2,0.8289378059384678,0.0,0.0,0,15,5,1,1
2022-01-16,0,2,0,0,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,1,6,1,0,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,2,3,2,0,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,3,3,0,1,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,4,1,1,1,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,5,1,2,1,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,6,4,0,2,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,7,2,1,2,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-16,8,0,2,2,4.393323947681597,3.658389797399122,0.0,0,16,6,1,1
2022-01-17,0,4,0,0,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,1,3,1,0,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,2,1,2,0,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,3,3,0,1,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,4,3,1,1,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,5,2,2,1,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,6,1,0,2,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,7,1,1,2,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-17,8,0,2,2,3.120831539563093,3.8195888885619707,0.0,0,17,0,1,0
2022-01-18,0,2,0,0,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,1,1,1,0,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,2,2,2,0,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,3,2,0,1,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,4,5,1,1,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,5,2,2,1,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,6,1,0,2,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,7,3,1,2,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-18,8,1,2,2,7.1838249463433925,0.0,0.0,0,18,1,1,0
2022-01-19,0,5,0,0,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,1,1,1,0,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,2,1,2,0,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,3,5,0,1,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,4,1,1,1,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,5,4,2,1,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,6,6,0,2,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,7,1,1,2,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-19,8,0,2,2,3.6013642261403978,2.5413449026607635,0.0,0,19,2,1,0
2022-01-20,0,5,0,0,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,1,2,1,0,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,2,2,2,0,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,3,4,0,1,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,4,2,1,1,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,5,1,2,1,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,6,2,0,2,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,7,4,1,2,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-20,8,1,2,2,2.175449313236096,0.0,0.0,0,20,3,1,0
2022-01-21,0,2,0,0,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,1,1,1,0,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,2,3,2,0,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,3,1,0,1,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,4,1,1,1,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,5,3,2,1,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,6,2,0,2,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,7,1,1,2,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-21,8,0,2,2,10.898775391489384,0.0,0.0,0,21,4,1,0
2022-01-22,0,1,0,0,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,1,2,1,0,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,2,0,2,0,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,3,1,0,1,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,4,2,1,1,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,5,3,2,1,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,6,2,0,2,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,7,1,1,2,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-22,8,1,2,2,5.916487042195611,0.0,0.0,0,22,5,1,1
2022-01-23,0,2,0,0,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,1,3,1,0,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,2,1,2,0,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,3,4,0,1,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,4,2,1,1,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,5,0,2,1,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,6,2,0,2,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,7,2,1,2,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-23,8,1,2,2,6.890878350405694,0.5390897892053129,0.0,0,23,6,1,1
2022-01-24,0,3,0,0,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,1,3,1,0,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,2,2,2,0,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,3,2,0,1,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,4,2,1,1,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,5,2,2,1,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,6,1,0,2,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,7,0,1,2,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-24,8,0,2,2,2.510989908335487,0.0,0.0,0,24,0,1,0
2022-01-25,0,7,0,0,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,1,4,1,0,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,2,2,2,0,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,3,11,0,1,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,4,2,1,1,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,5,0,2,1,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,6,4,0,2,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,7,1,1,2,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-25,8,2,2,2,5.251461236350841,7.246110387439124,0.0,0,25,1,1,0
2022-01-26,0,6,0,0,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,1,3,1,0,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,2,3,2,0,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,3,6,0,1,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,4,2,1,1,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,5,3,2,1,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,6,2,0,2,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,7,3,1,2,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-26,8,0,2,2,7.319156887382832,3.813529075721771,0.0,0,26,2,1,0
2022-01-27,0,2,0,0,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,1,1,1,0,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,2,0,2,0,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,3,4,0,1,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,4,3,1,1,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,5,0,2,1,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,6,3,0,2,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,7,1,1,2,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-27,8,2,2,2,3.6375627001653195,0.0,0.0,0,27,3,1,0
2022-01-28,0,1,0,0,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,1,1,1,0,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,2,3,2,0,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,3,2,0,1,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,4,2,1,1,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,5,1,2,1,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,6,1,0,2,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,7,3,1,2,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-28,8,1,2,2,8.32413554432926,0.0,0.0,0,28,4,1,0
2022-01-29,0,3,0,0,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,1,1,1,0,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,2,4,2,0,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,3,4,0,1,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,4,1,1,1,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,5,0,2,1,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,6,2,0,2,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,7,1,1,2,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-29,8,0,2,2,5.503935661404207,0.0,0.0,0,29,5,1,1
2022-01-30,0,4,0,0,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,1,2,1,0,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,2,0,2,0,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,3,2,0,1,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,4,2,1,1,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,5,2,2,1,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,6,1,0,2,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,7,2,1,2,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-30,8,0,2,2,6.5418606658345455,0.0,0.0,0,30,6,1,1
2022-01-31,0,3,0,0,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,1,1,1,0,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,2,2,2,0,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,3,2,0,1,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,4,2,1,1,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,5,0,2,1,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,6,2,0,2,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,7,1,1,2,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-01-31,8,0,2,2,5.725159286346257,0.0,0.0,0,31,0,1,0
2022-02-01,0,2,0,0,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,1,3,1,0,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,2,2,2,0,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,3,2,0,1,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,4,2,1,1,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,5,1,2,1,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,6,1,0,2,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,7,2,1,2,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-01,8,0,2,2,13.202664323886959,0.9376297332953317,0.0,0,32,1,2,0
2022-02-02,0,8,0,0,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,1,6,1,0,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,2,4,2,0,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,3,11,0,1,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,4,0,1,1,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,5,1,2,1,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,6,3,0,2,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,7,3,1,2,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-02,8,1,2,2,7.7230679428270745,5.924724416792654,0.0,0,33,2,2,0
2022-02-03,0,4,0,0,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,1,2,1,0,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,2,3,2,0,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,3,2,0,1,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,4,1,1,1,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,5,0,2,1,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,6,4,0,2,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,7,1,1,2,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-03,8,1,2,2,4.710300990314552,0.0,0.0,0,34,3,2,0
2022-02-04,0,4,0,0,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,1,5,1,0,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,2,1,2,0,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,3,1,0,1,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,4,2,1,1,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,5,3,2,1,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,6,4,0,2,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,7,1,1,2,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-04,8,0,2,2,10.473051465793096,3.691007539550467,0.0,0,35,4,2,0
2022-02-05,0,0,0,0,4.466941377850264,0.0,0.0,0,36,5,2,1
2022-02-05,1,0,1,0,4.466941377850264,0.0,0.0,0,36,5,2,1
2022-02-05,2,0,2,0,4.466941377850264,0.0,0.0,0,36,5,2,1
